change_id,account_id,old_beneficiary,new_beneficiary,change_ts,channel
BCH000345,ACC003573,BEN30231,BEN60651,2026-09-14 15:41:35,mobile
BCH000346,ACC002703,BEN82348,BEN58591,2026-09-14 15:42:28,mobile
BCH000347,ACC002981,BEN59178,BEN94711,2026-09-14 15:43:40,internet
BCH000348,ACC004745,BEN63774,BEN78713,2026-09-14 15:45:40,mobile
BCH000349,ACC004230,BEN35655,BEN27515,2026-09-14 15:44:05,mobile
BCH000350,ACC004967,BEN15831,BEN77399,2026-09-14 15:42:52,mobile
BCH000351,ACC003987,BEN93783,BEN28862,2026-09-14 15:43:15,mobile
BCH000352,ACC004403,BEN65398,BEN91349,2026-09-14 15:40:33,branch
BCH000353,ACC000121,BEN42219,BEN78402,2026-09-14 15:41:16,internet
BCH000354,ACC004224,BEN29384,BEN15379,2026-09-14 15:44:47,branch
BCH000355,ACC002864,BEN26224,BEN25110,2026-09-14 15:43:14,branch
BCH000356,ACC001473,BEN28770,BEN29294,2026-09-14 15:45:51,mobile
BCH000357,ACC001691,BEN20835,BEN11847,2026-09-14 15:41:51,branch
BCH000358,ACC000512,BEN33204,BEN50530,2026-09-14 15:42:33,mobile
BCH000359,ACC002664,BEN40307,BEN24439,2026-09-14 15:40:30,branch
BCH000360,ACC002991,BEN74361,BEN20264,2026-09-14 15:45:53,mobile
BCH000361,ACC004213,BEN24564,BEN10642,2026-09-14 15:44:43,internet
BCH000362,ACC001251,BEN55183,BEN60716,2026-09-14 15:41:11,branch
BCH000363,ACC004244,BEN40123,BEN53758,2026-09-14 15:44:50,branch
BCH000364,ACC004318,BEN73610,BEN15439,2026-09-14 15:45:40,internet
BCH000365,ACC004759,BEN82119,BEN17136,2026-09-14 15:42:19,internet
BCH000366,ACC000026,BEN24654,BEN40343,2026-09-14 15:43:10,branch
BCH000367,ACC004855,BEN94800,BEN49876,2026-09-14 15:40:36,mobile
BCH000368,ACC000783,BEN21119,BEN23032,2026-09-14 15:44:40,internet
BCH000369,ACC000411,BEN91893,BEN20409,2026-09-14 15:42:45,branch
BCH000370,ACC004880,BEN56535,BEN85310,2026-09-14 15:41:04,internet
BCH000371,ACC004332,BEN14410,BEN20125,2026-09-14 15:45:23,internet
BCH000372,ACC004091,BEN64199,BEN24878,2026-09-14 15:43:37,mobile
BCH000373,ACC003119,BEN61419,BEN91164,2026-09-14 15:40:15,mobile
BCH000374,ACC002879,BEN20116,BEN15374,2026-09-14 15:44:07,branch
BCH000375,ACC000471,BEN57746,BEN95626,2026-09-14 15:44:56,branch
BCH000376,ACC001475,BEN10687,BEN56166,2026-09-14 15:43:00,internet
BCH000377,ACC000389,BEN66957,BEN54652,2026-09-14 15:40:25,branch
BCH000378,ACC002233,BEN32007,BEN88461,2026-09-14 15:41:54,internet
BCH000379,ACC003651,BEN87629,BEN38572,2026-09-14 15:40:27,branch
BCH000380,ACC002030,BEN27508,BEN15275,2026-09-14 15:45:52,mobile
BCH000381,ACC004580,BEN79829,BEN96726,2026-09-14 15:44:37,mobile
BCH000382,ACC002475,BEN37056,BEN89261,2026-09-14 15:42:50,internet
BCH000383,ACC000264,BEN64728,BEN56112,2026-09-14 15:44:16,internet
BCH000384,ACC004364,BEN80129,BEN21468,2026-09-14 15:43:43,internet
BCH000385,ACC003042,BEN99791,BEN84708,2026-09-14 15:43:07,branch
BCH000386,ACC004215,BEN26915,BEN40134,2026-09-14 15:42:13,mobile
BCH000387,ACC002632,BEN76819,BEN83232,2026-09-14 15:43:06,branch
BCH000388,ACC001100,BEN72479,BEN94677,2026-09-14 15:43:08,branch
BCH000389,ACC003096,BEN61225,BEN62396,2026-09-14 15:40:51,internet
BCH000390,ACC000711,BEN18523,BEN21215,2026-09-14 15:44:41,mobile
BCH000391,ACC000539,BEN69492,BEN93860,2026-09-14 15:43:38,mobile
BCH000392,ACC003350,BEN29392,BEN37283,2026-09-14 15:41:21,internet
BCH000393,ACC000616,BEN13789,BEN99208,2026-09-14 15:44:59,branch
BCH000394,ACC000451,BEN74171,BEN63193,2026-09-14 15:41:38,branch
BCH000395,ACC002754,BEN60168,BEN96250,2026-09-14 15:45:54,branch
BCH000396,ACC003329,BEN37466,BEN98618,2026-09-14 15:45:35,branch
BCH000397,ACC001254,BEN26388,BEN19630,2026-09-14 15:45:31,internet
BCH000398,ACC000753,BEN52191,BEN52257,2026-09-14 15:44:59,mobile
BCH000399,ACC003407,BEN35544,BEN31216,2026-09-14 15:45:18,mobile
BCH000400,ACC001488,BEN84177,BEN96197,2026-09-14 15:41:14,internet
BCH000401,ACC000683,BEN11689,BEN58123,2026-09-14 15:44:43,internet
BCH000402,ACC001124,BEN31502,BEN55679,2026-09-14 15:42:37,branch
BCH000403,ACC002667,BEN86510,BEN60936,2026-09-14 15:45:57,branch
BCH000404,ACC003713,BEN14830,BEN76239,2026-09-14 15:43:51,branch
BCH000405,ACC002983,BEN56070,BEN77581,2026-09-14 15:43:14,branch
BCH000406,ACC002945,BEN90894,BEN17444,2026-09-14 15:43:18,mobile
BCH000407,ACC004184,BEN98289,BEN11337,2026-09-14 15:42:28,branch
BCH000408,ACC004304,BEN72268,BEN45812,2026-09-14 15:41:26,branch
BCH000409,ACC003407,BEN82419,BEN52912,2026-09-14 15:41:53,branch
BCH000410,ACC001156,BEN19065,BEN68410,2026-09-14 15:41:36,mobile
BCH000411,ACC003006,BEN13039,BEN71484,2026-09-14 15:45:03,branch
BCH000412,ACC000388,BEN97323,BEN21627,2026-09-14 15:42:52,branch
BCH000413,ACC000430,BEN11655,BEN43360,2026-09-14 15:41:58,branch
BCH000414,ACC001433,BEN44391,BEN16308,2026-09-14 15:43:52,branch
BCH000415,ACC004459,BEN12275,BEN61649,2026-09-14 15:45:01,internet
BCH000416,ACC001926,BEN41734,BEN64330,2026-09-14 15:41:35,mobile
BCH000417,ACC003593,BEN33392,BEN85649,2026-09-14 15:41:36,branch
BCH000418,ACC002862,BEN65747,BEN80869,2026-09-14 15:43:04,branch
BCH000419,ACC004387,BEN10514,BEN10547,2026-09-14 15:41:19,internet
BCH000420,ACC001777,BEN48805,BEN42012,2026-09-14 15:44:03,branch
BCH000421,ACC000575,BEN57725,BEN75595,2026-09-14 15:42:29,mobile
BCH000422,ACC004641,BEN59343,BEN29136,2026-09-14 15:44:57,internet
BCH000423,ACC003976,BEN22878,BEN35088,2026-09-14 15:40:31,internet
BCH000424,ACC002416,BEN63602,BEN25349,2026-09-14 15:42:25,internet
BCH000425,ACC001609,BEN52765,BEN56868,2026-09-14 15:41:54,internet
BCH000426,ACC000261,BEN70021,BEN91302,2026-09-14 15:45:50,branch
BCH000427,ACC000553,BEN77388,BEN70343,2026-09-14 15:40:44,internet
BCH000428,ACC002049,BEN98251,BEN69159,2026-09-14 15:43:08,branch
BCH000429,ACC002747,BEN95585,BEN45856,2026-09-14 15:40:45,internet
BCH000430,ACC000015,BEN70167,BEN19939,2026-09-14 15:40:51,branch
BCH000431,ACC002037,BEN37786,BEN26006,2026-09-14 15:40:13,branch
BCH000432,ACC001697,BEN94416,BEN72066,2026-09-14 15:42:50,mobile
BCH000433,ACC001922,BEN31598,BEN86123,2026-09-14 15:43:32,internet
BCH000434,ACC004321,BEN75565,BEN44392,2026-09-14 15:44:27,branch
BCH000435,ACC002298,BEN74124,BEN29154,2026-09-14 15:42:13,internet
BCH000436,ACC002806,BEN12665,BEN72174,2026-09-14 15:43:43,branch
BCH000437,ACC002059,BEN62100,BEN69377,2026-09-14 15:45:44,branch
BCH000438,ACC002647,BEN76676,BEN81917,2026-09-14 15:40:13,branch
BCH000439,ACC003771,BEN40149,BEN60211,2026-09-14 15:41:25,branch
BCH000440,ACC003186,BEN55690,BEN99305,2026-09-14 15:41:08,internet
BCH000441,ACC000496,BEN94997,BEN39496,2026-09-14 15:40:14,branch
BCH000442,ACC003672,BEN95357,BEN49534,2026-09-14 15:40:16,branch
BCH000443,ACC002665,BEN55922,BEN74849,2026-09-14 15:42:23,branch
BCH000444,ACC000851,BEN29260,BEN66714,2026-09-14 15:41:20,mobile
BCH000445,ACC002287,BEN75887,BEN65237,2026-09-14 15:44:00,branch
BCH000446,ACC002891,BEN25180,BEN15678,2026-09-14 15:43:22,branch
BCH000447,ACC000226,BEN85735,BEN96247,2026-09-14 15:42:49,branch
BCH000448,ACC002063,BEN35854,BEN93226,2026-09-14 15:45:16,branch
BCH000449,ACC002561,BEN23661,BEN26736,2026-09-14 15:43:02,internet
BCH000450,ACC002220,BEN86732,BEN18803,2026-09-14 15:41:28,branch
BCH000451,ACC001340,BEN11904,BEN11664,2026-09-14 15:42:20,internet
BCH000452,ACC003741,BEN28942,BEN75307,2026-09-14 15:41:17,branch
BCH000453,ACC004217,BEN21052,BEN55555,2026-09-14 15:42:47,branch
BCH000454,ACC003161,BEN37785,BEN99263,2026-09-14 15:40:34,branch
BCH000455,ACC003591,BEN50619,BEN45395,2026-09-14 15:45:33,branch
BCH000456,ACC000047,BEN49212,BEN94169,2026-09-14 15:42:52,mobile
BCH000457,ACC002984,BEN38615,BEN38556,2026-09-14 15:45:05,mobile
BCH000458,ACC004683,BEN82390,BEN98518,2026-09-14 15:45:53,internet
BCH000459,ACC002601,BEN87031,BEN43529,2026-09-14 15:45:30,internet
BCH000460,ACC002855,BEN54413,BEN97059,2026-09-14 15:44:40,branch
BCH000461,ACC002691,BEN62722,BEN43576,2026-09-14 15:45:04,branch
BCH000462,ACC000525,BEN53731,BEN86639,2026-09-14 15:45:26,mobile
BCH000463,ACC004168,BEN90397,BEN13174,2026-09-14 15:43:37,internet
BCH000464,ACC002526,BEN95242,BEN69494,2026-09-14 15:45:05,internet
BCH000465,ACC002358,BEN93023,BEN43750,2026-09-14 15:45:51,branch
BCH000466,ACC003702,BEN26644,BEN76962,2026-09-14 15:42:45,branch
BCH000467,ACC003778,BEN85926,BEN92894,2026-09-14 15:44:56,mobile
BCH000468,ACC000536,BEN46929,BEN20547,2026-09-14 15:41:20,branch
BCH000469,ACC004038,BEN27673,BEN63835,2026-09-14 15:45:01,mobile
BCH000470,ACC004669,BEN70817,BEN64882,2026-09-14 15:43:51,mobile
BCH000471,ACC001831,BEN82368,BEN83554,2026-09-14 15:42:06,branch
BCH000472,ACC002116,BEN99561,BEN11148,2026-09-14 15:45:16,internet
BCH000473,ACC004655,BEN31921,BEN22811,2026-09-14 15:41:53,branch
BCH000474,ACC004545,BEN73648,BEN96119,2026-09-14 15:41:09,internet
BCH000475,ACC004137,BEN42422,BEN88981,2026-09-14 15:43:10,internet
BCH000476,ACC000172,BEN13027,BEN59281,2026-09-14 15:42:35,internet
BCH000477,ACC003425,BEN78162,BEN60181,2026-09-14 15:41:50,internet
BCH000478,ACC004751,BEN94187,BEN60990,2026-09-14 15:43:45,mobile
BCH000479,ACC000637,BEN56095,BEN28705,2026-09-14 15:43:43,mobile
BCH000480,ACC003301,BEN48722,BEN31218,2026-09-14 15:43:46,internet
BCH000481,ACC002483,BEN15221,BEN70665,2026-09-14 15:45:37,mobile
BCH000482,ACC002502,BEN44035,BEN64036,2026-09-14 15:44:19,internet
BCH000483,ACC004070,BEN39929,BEN31838,2026-09-14 15:44:58,internet
BCH000484,ACC001304,BEN93387,BEN82882,2026-09-14 15:45:36,mobile
BCH000485,ACC004265,BEN43525,BEN90375,2026-09-14 15:41:56,branch
BCH000486,ACC003138,BEN35745,BEN78028,2026-09-14 15:45:03,branch
BCH000487,ACC003879,BEN14443,BEN58737,2026-09-14 15:43:59,internet
BCH000488,ACC001031,BEN63291,BEN40466,2026-09-14 15:44:29,mobile
BCH000489,ACC002343,BEN24092,BEN58899,2026-09-14 15:41:45,mobile
BCH000490,ACC001831,BEN90554,BEN67079,2026-09-14 15:44:58,internet
BCH000491,ACC000718,BEN27636,BEN63023,2026-09-14 15:44:02,internet
BCH000492,ACC003437,BEN92400,BEN34938,2026-09-14 15:45:54,mobile
BCH000493,ACC004108,BEN11825,BEN27389,2026-09-14 15:40:16,mobile
BCH000494,ACC003674,BEN21925,BEN36181,2026-09-14 15:42:47,internet
BCH000495,ACC000123,BEN17816,BEN48472,2026-09-14 15:43:57,mobile
BCH000496,ACC003907,BEN21634,BEN59998,2026-09-14 15:41:51,internet
BCH000497,ACC001291,BEN99844,BEN74117,2026-09-14 15:43:49,internet
BCH000498,ACC001986,BEN17595,BEN88170,2026-09-14 15:44:24,branch
BCH000499,ACC004934,BEN53105,BEN73781,2026-09-14 15:41:39,branch
BCH000500,ACC001916,BEN80605,BEN72254,2026-09-14 15:45:43,internet
BCH000501,ACC000326,BEN91215,BEN28575,2026-09-14 15:41:39,mobile
BCH000502,ACC004308,BEN84915,BEN31721,2026-09-14 15:45:49,internet
BCH000503,ACC004083,BEN14747,BEN65087,2026-09-14 15:45:44,branch
BCH000504,ACC001128,BEN54707,BEN11736,2026-09-14 15:43:42,mobile
BCH000505,ACC004311,BEN77496,BEN75050,2026-09-14 15:42:56,branch
BCH000506,ACC004573,BEN20302,BEN12300,2026-09-14 15:43:57,mobile
BCH000507,ACC000026,BEN98342,BEN35841,2026-09-14 15:45:34,branch
BCH000508,ACC001031,BEN47576,BEN73137,2026-09-14 15:40:19,internet
BCH000509,ACC000751,BEN26590,BEN26393,2026-09-14 15:42:18,mobile
BCH000510,ACC000342,BEN58503,BEN50763,2026-09-14 15:43:49,branch
BCH000511,ACC003986,BEN28107,BEN55205,2026-09-14 15:42:46,branch
BCH000512,ACC000624,BEN16073,BEN41601,2026-09-14 15:44:57,branch
BCH000513,ACC000397,BEN86883,BEN80723,2026-09-14 15:41:13,internet
BCH000514,ACC004863,BEN55648,BEN79121,2026-09-14 15:44:02,internet
BCH000515,ACC001299,BEN58584,BEN39894,2026-09-14 15:44:55,branch
BCH000516,ACC001414,BEN92342,BEN95308,2026-09-14 15:41:48,branch
BCH000517,ACC000527,BEN13998,BEN53897,2026-09-14 15:45:26,mobile
BCH000518,ACC002223,BEN68736,BEN24713,2026-09-14 15:42:54,branch
BCH000519,ACC001562,BEN74716,BEN78303,2026-09-14 15:44:08,branch
BCH000520,ACC004886,BEN37864,BEN21339,2026-09-14 15:45:56,internet
BCH000521,ACC000880,BEN97194,BEN95752,2026-09-14 15:41:14,branch
BCH000522,ACC003056,BEN45463,BEN30844,2026-09-14 15:45:32,mobile
BCH000523,ACC000687,BEN26051,BEN20608,2026-09-14 15:42:48,branch
BCH000524,ACC003394,BEN29877,BEN84407,2026-09-14 15:44:50,internet
BCH000525,ACC004809,BEN60494,BEN44587,2026-09-14 15:43:45,branch
BCH000526,ACC004184,BEN99419,BEN53539,2026-09-14 15:43:18,branch
BCH000527,ACC004994,BEN45212,BEN78239,2026-09-14 15:40:27,mobile
BCH000528,ACC003031,BEN57419,BEN24746,2026-09-14 15:44:33,mobile
BCH000529,ACC001988,BEN49790,BEN78455,2026-09-14 15:45:16,mobile
BCH000530,ACC003900,BEN33927,BEN60269,2026-09-14 15:41:02,branch
BCH000531,ACC004328,BEN59673,BEN42874,2026-09-14 15:40:16,mobile
BCH000532,ACC004110,BEN12282,BEN98660,2026-09-14 15:42:33,mobile
BCH000533,ACC003724,BEN24372,BEN49777,2026-09-14 15:46:04,mobile
BCH000534,ACC003262,BEN22463,BEN31807,2026-09-14 15:41:54,internet
BCH000535,ACC004520,BEN96477,BEN73624,2026-09-14 15:40:17,internet
BCH000536,ACC004698,BEN90877,BEN44419,2026-09-14 15:41:21,branch
BCH000537,ACC001076,BEN66439,BEN97310,2026-09-14 15:43:15,branch
BCH000538,ACC002492,BEN99655,BEN76496,2026-09-14 15:44:46,internet
BCH000539,ACC000869,BEN77680,BEN50430,2026-09-14 15:43:28,mobile
BCH000540,ACC002901,BEN87132,BEN54404,2026-09-14 15:44:48,branch
BCH000541,ACC000455,BEN21255,BEN34851,2026-09-14 15:42:52,mobile
BCH000542,ACC000403,BEN91190,BEN24906,2026-09-14 15:43:44,internet
BCH000543,ACC003020,BEN14927,BEN91602,2026-09-14 15:42:14,mobile
BCH000544,ACC004033,BEN24262,BEN57239,2026-09-14 15:45:03,internet
BCH000545,ACC001595,BEN53883,BEN44539,2026-09-14 15:43:27,mobile
BCH000546,ACC004013,BEN40939,BEN52076,2026-09-14 15:44:04,mobile
BCH000547,ACC003084,BEN64080,BEN43015,2026-09-14 15:43:43,internet
BCH000548,ACC001496,BEN78688,BEN50580,2026-09-14 15:44:47,mobile
BCH000549,ACC003193,BEN71952,BEN46065,2026-09-14 15:40:04,mobile
BCH000550,ACC001445,BEN43423,BEN61218,2026-09-14 15:45:35,internet
BCH000551,ACC000005,BEN58986,BEN52405,2026-09-14 15:42:13,branch
BCH000552,ACC002137,BEN65208,BEN23656,2026-09-14 15:42:48,branch
BCH000553,ACC002770,BEN52925,BEN86211,2026-09-14 15:43:42,mobile
BCH000554,ACC001553,BEN47942,BEN34619,2026-09-14 15:45:14,internet
BCH000555,ACC004854,BEN48123,BEN17148,2026-09-14 15:45:58,branch
BCH000556,ACC004594,BEN41662,BEN85366,2026-09-14 15:41:32,mobile
BCH000557,ACC000687,BEN65008,BEN37434,2026-09-14 15:45:02,internet
BCH000558,ACC001630,BEN51388,BEN99643,2026-09-14 15:41:42,internet
BCH000559,ACC000366,BEN24715,BEN30830,2026-09-14 15:45:25,branch
BCH000560,ACC003895,BEN80643,BEN93748,2026-09-14 15:43:54,branch
BCH000561,ACC002034,BEN84430,BEN52831,2026-09-14 15:43:23,branch
BCH000562,ACC000257,BEN57137,BEN66810,2026-09-14 15:44:06,internet
BCH000563,ACC003971,BEN82627,BEN96743,2026-09-14 15:43:42,mobile
BCH000564,ACC004038,BEN79974,BEN52724,2026-09-14 15:41:14,mobile
BCH000565,ACC000036,BEN89598,BEN82137,2026-09-14 15:43:02,branch
BCH000566,ACC000325,BEN47563,BEN89103,2026-09-14 15:44:11,branch
BCH000567,ACC002082,BEN86486,BEN71817,2026-09-14 15:43:04,mobile
BCH000568,ACC000451,BEN25198,BEN69383,2026-09-14 15:45:56,branch
BCH000569,ACC000754,BEN60580,BEN52500,2026-09-14 15:45:50,mobile
BCH000570,ACC003140,BEN98254,BEN56635,2026-09-14 15:45:29,internet
BCH000571,ACC000009,BEN86091,BEN83571,2026-09-14 15:41:27,branch
BCH000572,ACC001102,BEN73935,BEN85494,2026-09-14 15:45:45,mobile
BCH000573,ACC003806,BEN61742,BEN45007,2026-09-14 15:42:02,branch
BCH000574,ACC004944,BEN68398,BEN73974,2026-09-14 15:42:50,mobile
BCH000575,ACC003456,BEN19216,BEN85154,2026-09-14 15:42:31,mobile
BCH000576,ACC001335,BEN59680,BEN49552,2026-09-14 15:40:14,branch
BCH000577,ACC001482,BEN69239,BEN36987,2026-09-14 15:40:23,mobile
BCH000578,ACC000506,BEN71212,BEN56772,2026-09-14 15:40:40,internet
BCH000579,ACC000557,BEN11045,BEN49571,2026-09-14 15:41:52,internet
BCH000580,ACC004557,BEN65196,BEN78608,2026-09-14 15:42:14,branch
BCH000581,ACC001512,BEN44972,BEN95430,2026-09-14 15:43:56,mobile
BCH000582,ACC003929,BEN82962,BEN36600,2026-09-14 15:42:46,mobile
BCH000583,ACC001587,BEN97659,BEN12197,2026-09-14 15:40:43,mobile
BCH000584,ACC003741,BEN99849,BEN98344,2026-09-14 15:43:25,branch
BCH000585,ACC001093,BEN34622,BEN68362,2026-09-14 15:41:12,mobile
BCH000586,ACC002942,BEN15322,BEN39680,2026-09-14 15:41:18,branch
BCH000587,ACC003346,BEN85252,BEN39119,2026-09-14 15:44:06,branch
BCH000588,ACC000062,BEN84368,BEN80079,2026-09-14 15:45:57,branch
BCH000589,ACC002148,BEN38923,BEN40651,2026-09-14 15:40:48,mobile
BCH000590,ACC002059,BEN64424,BEN36808,2026-09-14 15:44:25,mobile
BCH000591,ACC002919,BEN47385,BEN94778,2026-09-14 15:40:16,branch
BCH000592,ACC004295,BEN39191,BEN55096,2026-09-14 15:40:40,mobile
BCH000593,ACC001167,BEN32203,BEN53404,2026-09-14 15:44:16,internet
BCH000594,ACC002990,BEN87904,BEN86727,2026-09-14 15:42:29,internet
BCH000595,ACC001858,BEN50111,BEN26590,2026-09-14 15:42:30,internet
BCH000596,ACC002559,BEN58258,BEN25708,2026-09-14 15:42:00,mobile
BCH000597,ACC000321,BEN99921,BEN74498,2026-09-14 15:41:06,mobile
BCH000598,ACC004487,BEN50356,BEN23887,2026-09-14 15:45:39,branch
BCH000599,ACC004474,BEN37812,BEN80595,2026-09-14 15:45:03,internet
BCH000600,ACC004878,BEN40726,BEN33932,2026-09-14 15:42:22,internet
BCH000601,ACC002192,BEN56804,BEN54608,2026-09-14 15:45:08,mobile
BCH000602,ACC003241,BEN41223,BEN35041,2026-09-14 15:42:25,branch
BCH000603,ACC001088,BEN33097,BEN78385,2026-09-14 15:42:43,branch
BCH000604,ACC002679,BEN26250,BEN13659,2026-09-14 15:45:41,mobile
BCH000605,ACC000576,BEN87525,BEN26340,2026-09-14 15:43:19,branch
BCH000606,ACC000034,BEN78154,BEN17986,2026-09-14 15:40:52,internet
BCH000607,ACC002210,BEN21030,BEN62409,2026-09-14 15:44:44,branch
BCH000608,ACC003580,BEN98366,BEN62352,2026-09-14 15:45:29,mobile
BCH000609,ACC004147,BEN95093,BEN93432,2026-09-14 15:45:34,branch
BCH000610,ACC001231,BEN21775,BEN41322,2026-09-14 15:42:20,branch
BCH000611,ACC001698,BEN95238,BEN73178,2026-09-14 15:43:39,mobile
BCH000612,ACC002736,BEN79157,BEN88840,2026-09-14 15:43:20,branch
BCH000613,ACC001492,BEN30324,BEN11524,2026-09-14 15:42:45,branch
BCH000614,ACC001804,BEN69081,BEN80991,2026-09-14 15:43:18,internet
BCH000615,ACC001180,BEN29284,BEN68604,2026-09-14 15:43:05,branch
BCH000616,ACC001162,BEN42333,BEN69490,2026-09-14 15:46:01,branch
BCH000617,ACC004484,BEN51663,BEN38581,2026-09-14 15:42:31,mobile
BCH000618,ACC002997,BEN25117,BEN38450,2026-09-14 15:40:27,mobile
BCH000619,ACC004611,BEN63709,BEN13275,2026-09-14 15:43:03,internet
BCH000620,ACC004031,BEN77994,BEN53988,2026-09-14 15:44:23,branch
BCH000621,ACC003312,BEN34519,BEN29322,2026-09-14 15:44:51,branch
BCH000622,ACC000930,BEN12977,BEN73356,2026-09-14 15:40:43,internet
BCH000623,ACC003747,BEN87326,BEN41669,2026-09-14 15:40:46,mobile
BCH000624,ACC004873,BEN34691,BEN61756,2026-09-14 15:42:30,internet
BCH000625,ACC002803,BEN59944,BEN31944,2026-09-14 15:40:32,branch
BCH000626,ACC004650,BEN76430,BEN33338,2026-09-14 15:40:06,branch
BCH000627,ACC004346,BEN14635,BEN58628,2026-09-14 15:44:57,branch
BCH000628,ACC004623,BEN47459,BEN52420,2026-09-14 15:40:12,branch
BCH000629,ACC004723,BEN84072,BEN79577,2026-09-14 15:42:44,internet
BCH000630,ACC002003,BEN64767,BEN30390,2026-09-14 15:40:41,mobile
BCH000631,ACC001036,BEN70981,BEN12813,2026-09-14 15:45:24,branch
BCH000632,ACC001011,BEN17148,BEN68321,2026-09-14 15:44:13,mobile
BCH000633,ACC003660,BEN47864,BEN99935,2026-09-14 15:44:00,internet
BCH000634,ACC001871,BEN32341,BEN10895,2026-09-14 15:41:32,mobile
BCH000635,ACC001629,BEN70354,BEN25687,2026-09-14 15:43:21,branch
BCH000636,ACC004847,BEN34260,BEN46809,2026-09-14 15:44:53,internet
BCH000637,ACC004163,BEN18583,BEN13271,2026-09-14 15:40:24,mobile
BCH000638,ACC002089,BEN86550,BEN71379,2026-09-14 15:42:10,mobile
BCH000639,ACC002794,BEN67759,BEN61192,2026-09-14 15:42:39,branch
BCH000640,ACC000075,BEN87726,BEN65176,2026-09-14 15:44:13,internet
BCH000641,ACC003929,BEN90447,BEN82483,2026-09-14 15:43:52,branch
BCH000642,ACC002952,BEN25601,BEN22418,2026-09-14 15:45:25,internet
BCH000643,ACC000457,BEN72867,BEN55090,2026-09-14 15:43:33,branch
BCH000644,ACC003772,BEN83178,BEN68455,2026-09-14 15:41:42,mobile
BCH000645,ACC000938,BEN16482,BEN21171,2026-09-14 15:42:03,mobile
BCH000646,ACC001622,BEN98076,BEN90741,2026-09-14 15:44:36,internet
BCH000647,ACC001497,BEN55040,BEN49640,2026-09-14 15:43:30,internet
BCH000648,ACC002278,BEN90618,BEN45398,2026-09-14 15:45:22,internet
BCH000649,ACC003645,BEN65994,BEN76485,2026-09-14 15:43:43,mobile
BCH000650,ACC003202,BEN25367,BEN82975,2026-09-14 15:43:35,mobile
BCH000651,ACC004253,BEN96099,BEN58983,2026-09-14 15:43:04,internet
BCH000652,ACC004327,BEN14690,BEN30698,2026-09-14 15:40:57,mobile
BCH000653,ACC000645,BEN57319,BEN42070,2026-09-14 15:42:23,mobile
BCH000654,ACC000833,BEN87145,BEN96441,2026-09-14 15:45:06,mobile
BCH000655,ACC003072,BEN38374,BEN45573,2026-09-14 15:42:23,mobile
BCH000656,ACC004626,BEN68429,BEN25501,2026-09-14 15:40:53,internet
BCH000657,ACC004178,BEN82715,BEN80217,2026-09-14 15:44:37,internet
BCH000658,ACC003877,BEN81437,BEN57365,2026-09-14 15:45:50,mobile
BCH000659,ACC003438,BEN66901,BEN42204,2026-09-14 15:44:21,mobile
BCH000660,ACC002320,BEN59830,BEN38915,2026-09-14 15:41:10,branch
BCH000661,ACC000416,BEN31472,BEN59452,2026-09-14 15:40:18,mobile
BCH000662,ACC004155,BEN94152,BEN81730,2026-09-14 15:43:07,internet
BCH000663,ACC001499,BEN40420,BEN88787,2026-09-14 15:42:49,branch
BCH000664,ACC002686,BEN90984,BEN62533,2026-09-14 15:41:41,branch
BCH000665,ACC002230,BEN10797,BEN37771,2026-09-14 15:43:47,internet
BCH000666,ACC002585,BEN40382,BEN96692,2026-09-14 15:41:07,internet
BCH000667,ACC001973,BEN62122,BEN88275,2026-09-14 15:44:19,branch
BCH000668,ACC001831,BEN93505,BEN93554,2026-09-14 15:41:09,branch
BCH000669,ACC000994,BEN82429,BEN63428,2026-09-14 15:45:41,branch
BCH000670,ACC000318,BEN44749,BEN26625,2026-09-14 15:41:26,mobile
BCH000671,ACC003934,BEN59458,BEN97612,2026-09-14 15:43:11,internet
BCH000672,ACC001775,BEN14125,BEN98193,2026-09-14 15:45:03,mobile
BCH000673,ACC004957,BEN52410,BEN45423,2026-09-14 15:42:57,internet
BCH000674,ACC000759,BEN44283,BEN40899,2026-09-14 15:40:28,branch
BCH000675,ACC002194,BEN25405,BEN37641,2026-09-14 15:43:29,mobile
BCH000676,ACC002427,BEN90580,BEN24959,2026-09-14 15:40:17,mobile
BCH000677,ACC000356,BEN16258,BEN49129,2026-09-14 15:42:40,branch
BCH000678,ACC003515,BEN95837,BEN19092,2026-09-14 15:43:54,internet
BCH000679,ACC002528,BEN50331,BEN83944,2026-09-14 15:44:53,internet
BCH000680,ACC002448,BEN49256,BEN21654,2026-09-14 15:40:52,mobile
BCH000681,ACC004338,BEN98063,BEN77767,2026-09-14 15:43:02,branch
BCH000682,ACC002478,BEN44724,BEN78799,2026-09-14 15:45:59,branch
BCH000683,ACC002499,BEN93673,BEN85914,2026-09-14 15:45:12,mobile
BCH000684,ACC002365,BEN14680,BEN25048,2026-09-14 15:43:29,branch
