account_id,onboarding_date,occupation_category,risk_rating,account_type,is_mule
ACC000614,2021-12-18,retired,medium,business,0
ACC000615,2023-10-21,self_employed,low,current,0
ACC000616,2023-05-25,student,low,savings,0
ACC000617,2021-11-15,salaried,low,savings,0
ACC000618,2022-12-30,retired,low,business,0
ACC000619,2023-09-24,salaried,low,current,0
ACC000620,2022-10-10,retired,low,business,0
ACC000621,2025-09-23,student,low,current,0
ACC000622,2022-09-03,self_employed,low,savings,0
ACC000623,2026-07-01,retired,low,business,0
ACC000624,2023-07-22,retired,high,business,0
ACC000625,2025-08-27,student,low,business,0
ACC000626,2023-11-18,salaried,low,current,0
ACC000627,2024-11-02,student,medium,business,0
ACC000628,2023-02-16,self_employed,medium,business,0
ACC000629,2022-09-03,self_employed,low,savings,0
ACC000630,2023-02-03,self_employed,low,current,0
ACC000631,2024-05-06,salaried,low,business,0
ACC000632,2022-08-14,student,low,business,0
ACC000633,2026-08-15,self_employed,low,savings,0
ACC000634,2021-12-01,salaried,low,business,0
ACC000635,2024-05-09,retired,low,current,0
ACC000636,2026-08-06,business,low,current,0
ACC000637,2024-11-22,salaried,low,business,0
ACC000638,2025-01-27,business,low,business,0
ACC000639,2023-05-22,business,low,savings,0
ACC000640,2022-05-07,retired,low,savings,0
ACC000641,2023-10-07,salaried,low,current,0
ACC000642,2022-07-26,self_employed,low,business,1
ACC000643,2024-04-06,self_employed,low,business,0
ACC000644,2022-09-24,student,medium,current,0
ACC000645,2026-07-07,self_employed,low,business,0
ACC000646,2022-01-18,student,low,current,0
ACC000647,2024-08-26,business,low,business,0
ACC000648,2026-03-26,self_employed,low,business,0
ACC000649,2025-05-05,self_employed,low,business,0
ACC000650,2024-11-07,business,low,business,0
ACC000651,2022-04-15,salaried,medium,savings,0
ACC000652,2026-01-01,salaried,low,business,0
ACC000653,2024-08-08,business,low,savings,0
ACC000654,2021-10-22,business,low,business,0
ACC000655,2025-04-10,salaried,low,business,1
ACC000656,2025-11-14,business,low,current,0
ACC000657,2022-08-06,retired,low,business,0
ACC000658,2025-05-21,retired,low,savings,0
ACC000659,2024-10-12,salaried,low,current,0
ACC000660,2025-08-11,retired,low,current,0
ACC000661,2023-01-01,business,low,business,0
ACC000662,2025-05-28,student,medium,current,0
ACC000663,2023-03-14,retired,low,current,0
ACC000664,2026-02-20,business,low,current,0
ACC000665,2023-12-31,self_employed,low,current,0
ACC000666,2026-04-12,retired,low,savings,0
ACC000667,2025-10-24,salaried,low,current,0
ACC000668,2025-08-27,business,low,savings,0
ACC000669,2025-05-28,student,medium,business,0
ACC000670,2023-12-25,student,low,savings,0
ACC000671,2024-06-10,retired,high,current,0
ACC000672,2023-10-15,retired,medium,current,0
ACC000673,2022-06-09,salaried,low,current,0
ACC000674,2024-01-27,business,low,savings,0
ACC000675,2025-07-14,self_employed,low,savings,0
ACC000676,2023-10-10,salaried,low,business,0
ACC000677,2025-08-26,retired,low,savings,0
ACC000678,2026-07-19,salaried,low,current,0
ACC000679,2024-12-03,student,medium,current,0
ACC000680,2024-07-24,salaried,low,business,0
ACC000681,2021-12-11,business,low,business,0
ACC000682,2025-11-26,student,low,business,0
ACC000683,2024-06-18,retired,medium,current,0
ACC000684,2023-03-31,business,low,savings,0
ACC000685,2025-11-05,self_employed,high,current,0
ACC000686,2023-07-04,student,medium,current,0
ACC000687,2024-09-19,business,medium,savings,0
ACC000688,2023-11-24,self_employed,low,current,0
ACC000689,2024-08-05,business,low,savings,0
ACC000690,2024-01-29,self_employed,medium,current,0
ACC000691,2024-01-19,business,low,business,0
ACC000692,2026-06-05,business,low,business,0
ACC000693,2021-10-14,student,low,business,0
ACC000694,2026-02-04,student,low,business,0
ACC000695,2023-04-29,business,low,business,0
ACC000696,2022-06-05,business,low,savings,0
ACC000697,2023-10-02,student,low,savings,0
ACC000698,2025-02-26,retired,low,business,0
ACC000699,2025-11-08,salaried,low,current,0
ACC000700,2026-06-03,business,low,business,0
ACC000701,2023-09-29,salaried,low,savings,0
ACC000702,2025-10-01,business,low,business,0
ACC000703,2025-11-15,retired,low,business,0
ACC000704,2025-07-06,self_employed,low,business,0
ACC000705,2021-11-05,salaried,low,current,1
ACC000706,2022-06-29,student,low,current,0
ACC000707,2024-03-15,self_employed,low,business,0
ACC000708,2023-08-02,retired,medium,business,0
ACC000709,2025-02-20,salaried,medium,business,0
ACC000710,2023-10-08,self_employed,low,business,0
ACC000711,2024-04-21,retired,low,current,1
ACC000712,2026-08-24,self_employed,low,business,0
ACC000713,2024-11-02,student,low,business,0
ACC000714,2025-09-22,student,low,savings,0
ACC000715,2026-05-29,self_employed,low,current,0
ACC000716,2026-03-20,self_employed,medium,current,0
ACC000717,2024-08-16,student,medium,business,0
ACC000718,2025-04-26,retired,low,current,0
ACC000719,2026-05-19,business,medium,business,0
ACC000720,2024-07-06,student,low,business,0
ACC000721,2024-09-10,business,low,current,0
ACC000722,2025-07-23,student,high,savings,0
ACC000723,2024-01-02,student,low,business,0
ACC000724,2024-04-22,salaried,low,current,0
ACC000725,2023-11-03,student,medium,savings,0
ACC000726,2023-08-30,self_employed,medium,current,0
ACC000727,2022-09-22,business,low,savings,0
ACC000728,2023-05-04,salaried,low,business,0
ACC000729,2024-05-20,self_employed,low,business,0
ACC000730,2022-09-19,business,low,savings,0
ACC000731,2026-04-04,salaried,low,current,0
ACC000732,2023-04-11,retired,low,savings,0
ACC000733,2023-05-01,salaried,high,savings,0
ACC000734,2023-07-17,retired,low,current,0
ACC000735,2025-10-26,retired,low,current,0
ACC000736,2024-01-20,student,low,savings,0
ACC000737,2026-02-28,salaried,low,savings,0
ACC000738,2024-02-09,business,medium,savings,0
ACC000739,2022-07-22,self_employed,low,savings,0
ACC000740,2023-05-09,salaried,high,current,0
ACC000741,2024-03-21,retired,low,business,0
ACC000742,2023-08-20,student,medium,savings,1
ACC000743,2024-10-08,student,low,savings,0
ACC000744,2023-03-24,student,low,business,0
ACC000745,2024-04-09,business,low,savings,0
ACC000746,2021-10-26,business,low,savings,0
ACC000747,2026-03-30,salaried,low,business,0
ACC000748,2022-10-11,retired,low,business,0
ACC000749,2024-01-13,self_employed,low,current,0
ACC000750,2022-02-01,student,low,savings,0
ACC000751,2022-03-01,self_employed,low,business,0
ACC000752,2026-05-29,retired,medium,business,0
ACC000753,2024-03-08,student,low,business,0
ACC000754,2022-10-10,salaried,low,savings,0
ACC000755,2025-11-16,retired,low,savings,0
ACC000756,2022-07-28,salaried,low,savings,0
ACC000757,2021-10-21,retired,medium,current,0
ACC000758,2026-08-01,student,low,business,0
ACC000759,2024-02-13,salaried,low,current,0
ACC000760,2025-09-10,self_employed,low,savings,0
ACC000761,2025-10-09,retired,low,current,0
ACC000762,2025-06-12,business,medium,business,0
ACC000763,2024-08-06,student,low,business,1
ACC000764,2023-04-08,student,low,savings,0
ACC000765,2022-02-19,self_employed,high,current,0
ACC000766,2023-11-06,self_employed,low,business,0
ACC000767,2025-10-06,student,low,business,0
ACC000768,2022-09-02,retired,medium,business,0
ACC000769,2022-04-04,self_employed,medium,business,0
ACC000770,2025-02-08,business,medium,savings,0
ACC000771,2025-11-18,business,low,business,0
ACC000772,2022-05-01,student,low,business,0
ACC000773,2026-08-10,salaried,low,business,0
ACC000774,2022-02-26,business,low,business,0
ACC000775,2022-12-28,self_employed,low,business,0
ACC000776,2022-12-20,retired,low,savings,0
ACC000777,2026-06-27,business,low,business,0
ACC000778,2024-04-13,retired,medium,current,0
ACC000779,2022-06-04,self_employed,low,current,0
ACC000780,2023-10-24,business,low,current,0
ACC000781,2022-09-16,student,medium,current,0
ACC000782,2026-06-12,student,medium,business,0
ACC000783,2025-03-29,self_employed,low,savings,0
ACC000784,2023-08-15,retired,low,savings,0
ACC000785,2026-02-22,business,high,savings,0
ACC000786,2024-12-07,retired,low,current,0
ACC000787,2025-07-13,self_employed,medium,business,0
ACC000788,2025-06-19,retired,low,current,0
ACC000789,2024-03-24,retired,medium,current,0
ACC000790,2025-05-07,retired,low,business,0
ACC000791,2024-04-18,business,low,current,0
ACC000792,2026-07-15,salaried,low,business,0
ACC000793,2022-03-19,retired,low,business,0
ACC000794,2022-07-18,self_employed,medium,savings,1
ACC000795,2023-06-20,student,low,business,0
ACC000796,2023-06-30,business,low,current,0
ACC000797,2023-12-14,self_employed,low,current,0
ACC000798,2022-05-23,self_employed,low,business,0
ACC000799,2023-01-13,salaried,low,business,0
ACC000800,2023-09-28,retired,low,savings,0
ACC000801,2023-03-07,self_employed,low,savings,0
ACC000802,2026-05-24,business,low,business,0
ACC000803,2022-05-04,salaried,low,savings,0
ACC000804,2023-01-12,retired,low,business,0
ACC000805,2021-09-21,self_employed,medium,savings,0
ACC000806,2025-03-05,self_employed,low,current,0
ACC000807,2025-07-13,self_employed,medium,business,0
ACC000808,2025-09-11,business,low,business,0
ACC000809,2024-03-05,student,low,savings,0
ACC000810,2021-12-23,business,low,current,0
ACC000811,2023-09-02,student,low,business,0
ACC000812,2024-02-25,self_employed,low,current,0
ACC000813,2024-02-08,business,low,current,0
ACC000814,2025-07-24,retired,medium,current,0
ACC000815,2022-04-22,retired,low,current,0
ACC000816,2023-09-08,retired,low,business,0
ACC000817,2023-12-13,retired,low,savings,0
ACC000818,2023-05-20,student,medium,savings,0
ACC000819,2025-04-25,retired,medium,business,0
ACC000820,2022-09-04,retired,high,business,0
ACC000821,2026-05-01,business,low,savings,0
ACC000822,2023-08-12,student,low,business,0
ACC000823,2022-12-19,salaried,medium,current,0
ACC000824,2023-12-17,salaried,low,savings,0
ACC000825,2022-11-28,salaried,low,business,0
ACC000826,2022-04-22,business,low,savings,0
ACC000827,2022-03-17,self_employed,medium,business,0
ACC000828,2023-02-10,business,low,savings,0
ACC000829,2024-04-25,student,low,savings,0
ACC000830,2026-07-17,self_employed,medium,business,0
ACC000831,2024-02-26,salaried,medium,current,0
ACC000832,2025-06-08,self_employed,low,business,0
ACC000833,2022-10-04,self_employed,low,savings,0
ACC000834,2025-09-08,business,low,current,0
ACC000835,2024-04-14,retired,low,business,0
ACC000836,2025-02-14,student,low,current,0
ACC000837,2024-01-06,business,medium,current,0
ACC000838,2025-12-15,salaried,medium,business,1
ACC000839,2026-04-17,retired,medium,current,0
ACC000840,2025-11-25,self_employed,low,current,0
ACC000841,2025-06-04,salaried,low,savings,0
ACC000842,2022-05-20,self_employed,low,business,0
ACC000843,2022-01-14,business,low,current,0
ACC000844,2025-05-17,student,low,current,0
ACC000845,2024-06-10,self_employed,low,savings,0
ACC000846,2023-10-30,retired,low,business,0
ACC000847,2021-12-02,student,low,current,0
ACC000848,2022-06-23,retired,low,business,0
ACC000849,2023-08-25,student,low,business,0
ACC000850,2026-08-05,business,low,business,0
ACC000851,2026-09-11,salaried,low,savings,0
ACC000852,2021-11-16,salaried,medium,current,0
ACC000853,2023-12-29,self_employed,medium,savings,0
ACC000854,2026-08-08,salaried,medium,savings,0
ACC000855,2022-01-15,self_employed,low,current,0
ACC000856,2023-03-11,salaried,low,business,0
ACC000857,2025-09-13,business,medium,business,0
ACC000858,2026-02-11,retired,low,business,0
ACC000859,2025-06-17,business,low,savings,0
ACC000860,2024-01-25,business,medium,business,0
ACC000861,2023-03-30,student,low,business,0
ACC000862,2026-09-05,retired,medium,savings,0
ACC000863,2025-05-29,salaried,medium,business,0
ACC000864,2025-11-18,self_employed,low,business,0
ACC000865,2022-06-23,business,low,current,0
ACC000866,2025-09-12,student,medium,savings,0
ACC000867,2024-08-29,student,high,current,0
ACC000868,2025-03-04,business,low,business,0
ACC000869,2024-07-14,self_employed,low,savings,0
ACC000870,2024-06-06,salaried,low,current,0
ACC000871,2022-08-03,retired,low,savings,0
ACC000872,2023-01-25,salaried,medium,savings,0
ACC000873,2024-07-03,retired,medium,business,0
ACC000874,2025-03-14,student,low,savings,0
ACC000875,2025-11-30,business,medium,savings,0
ACC000876,2024-02-25,self_employed,medium,business,0
ACC000877,2025-02-08,business,low,savings,0
ACC000878,2026-05-19,salaried,low,current,0
ACC000879,2022-01-05,business,low,savings,0
ACC000880,2025-07-27,self_employed,medium,current,0
ACC000881,2022-06-13,salaried,high,business,0
ACC000882,2024-05-17,self_employed,medium,business,0
ACC000883,2023-11-06,retired,medium,current,0
ACC000884,2024-06-13,self_employed,low,business,0
ACC000885,2022-09-08,retired,low,business,0
ACC000886,2025-02-19,student,low,business,0
ACC000887,2026-01-28,self_employed,medium,business,0
ACC000888,2021-09-16,salaried,low,current,0
ACC000889,2026-04-25,salaried,low,savings,0
ACC000890,2025-08-18,salaried,low,business,0
ACC000891,2025-03-19,business,low,current,0
ACC000892,2022-02-28,salaried,low,current,0
ACC000893,2023-04-18,retired,low,business,0
ACC000894,2026-02-09,retired,low,business,0
ACC000895,2024-10-11,business,low,savings,0
ACC000896,2025-12-09,business,low,savings,0
ACC000897,2025-06-17,salaried,low,savings,0
ACC000898,2022-02-20,retired,medium,business,0
ACC000899,2023-06-07,self_employed,medium,current,0
ACC000900,2023-12-21,student,low,savings,0
ACC000901,2026-05-16,student,low,current,0
ACC000902,2022-10-25,salaried,low,savings,0
ACC000903,2024-02-24,retired,low,business,0
ACC000904,2025-06-05,business,low,savings,0
ACC000905,2025-10-27,salaried,low,savings,0
ACC000906,2022-09-25,business,low,current,0
ACC000907,2021-12-11,retired,low,current,0
ACC000908,2023-09-26,retired,medium,business,0
ACC000909,2023-01-18,business,medium,savings,0
ACC000910,2024-05-05,business,low,business,0
ACC000911,2026-05-21,retired,low,current,0
ACC000912,2021-10-25,student,low,savings,0
ACC000913,2026-05-25,salaried,low,current,0
ACC000914,2025-03-03,retired,low,savings,0
ACC000915,2022-06-29,student,low,savings,1
ACC000916,2023-08-12,retired,low,savings,0
ACC000917,2022-08-31,retired,low,current,0
ACC000918,2025-08-16,salaried,medium,current,0
ACC000919,2022-09-12,business,low,current,0
ACC000920,2023-01-04,retired,low,business,0
ACC000921,2025-12-09,business,low,current,0
ACC000922,2024-03-07,business,medium,savings,0
ACC000923,2026-01-11,retired,low,current,0
ACC000924,2024-01-10,student,low,business,0
ACC000925,2025-03-26,retired,high,savings,0
ACC000926,2025-10-21,student,low,current,1
ACC000927,2025-09-19,student,low,business,0
ACC000928,2023-10-10,self_employed,low,business,0
ACC000929,2025-08-02,self_employed,low,business,0
ACC000930,2026-05-22,salaried,high,current,0
ACC000931,2022-12-06,self_employed,low,current,1
ACC000932,2024-12-17,salaried,medium,current,0
ACC000933,2023-04-28,retired,low,current,0
ACC000934,2026-01-09,self_employed,low,savings,0
ACC000935,2022-11-11,retired,medium,savings,0
ACC000936,2022-04-17,retired,high,current,0
ACC000937,2024-01-19,business,low,business,0
ACC000938,2025-03-25,retired,low,current,0
ACC000939,2024-08-03,business,low,savings,0
ACC000940,2026-01-07,salaried,medium,business,0
ACC000941,2023-12-22,student,low,business,0
ACC000942,2021-09-20,salaried,low,business,0
ACC000943,2024-02-08,retired,high,current,0
ACC000944,2024-03-28,retired,low,savings,0
ACC000945,2026-09-10,student,low,business,0
ACC000946,2026-08-19,business,low,business,0
ACC000947,2025-11-12,business,low,current,0
ACC000948,2022-12-18,retired,low,business,0
ACC000949,2025-07-01,business,low,savings,0
ACC000950,2026-04-13,student,high,current,0
ACC000951,2025-10-26,salaried,low,savings,0
ACC000952,2024-08-20,salaried,medium,business,0
ACC000953,2024-07-11,self_employed,low,current,0
ACC000954,2026-05-24,retired,medium,business,0
ACC000955,2026-04-28,retired,low,savings,0
ACC000956,2024-11-27,retired,medium,current,0
ACC000957,2025-07-28,student,low,savings,0
ACC000958,2024-06-08,salaried,low,current,0
ACC000959,2023-04-22,salaried,low,savings,0
ACC000960,2023-09-24,self_employed,low,business,0
ACC000961,2026-07-25,self_employed,low,current,0
ACC000962,2024-12-15,retired,low,current,0
ACC000963,2023-09-08,self_employed,low,business,0
ACC000964,2025-03-12,retired,low,business,1
ACC000965,2022-01-26,business,medium,current,0
ACC000966,2024-05-28,business,low,savings,0
ACC000967,2025-09-21,self_employed,low,business,0
ACC000968,2024-12-10,salaried,low,business,0
ACC000969,2024-12-25,self_employed,low,savings,0
ACC000970,2022-12-29,retired,low,business,0
ACC000971,2025-11-29,retired,low,business,0
ACC000972,2022-01-06,student,low,business,0
ACC000973,2022-10-10,retired,low,current,0
ACC000974,2025-12-21,student,medium,business,0
ACC000975,2024-07-10,self_employed,medium,business,0
ACC000976,2022-07-21,student,medium,business,0
ACC000977,2025-06-11,salaried,low,current,0
ACC000978,2022-07-19,salaried,low,savings,0
ACC000979,2026-03-05,self_employed,low,savings,0
ACC000980,2025-08-02,business,low,business,0
ACC000981,2021-10-30,self_employed,low,current,0
ACC000982,2022-12-04,self_employed,low,business,0
ACC000983,2025-03-09,self_employed,low,current,0
